Month,Year,Twitter,Display Name,Verified,End of Month Followers,Tweets,Total Times Retweeted,Others Retweeted,Total Times Favourited,Times Other User Mentioned
8,2014,@AusCustomsNews,Australian Customs,1,3470,43,59,2,16,14
8,2014,@G20Australia,Australia G20,1,3393,0,0,0,0,0
8,2014,@MoAD_Canberra,MuseumofAusDemocracy,1,3370,56,106,10,62,24
8,2014,@DonateLifeToday,Donate Life Today,1,3351,6,27,0,14,5
8,2014,@acccgovau,ACCC,1,3311,69,243,4,79,19
8,2014,@anti_doping,ASADA Anti-Doping,1,3234,3,16,0,4,0
8,2014,@Aus_Industry,AusIndustry,1,3232,0,0,0,0,0
8,2014,@PSInnovate,APS Innovation,1,3231,36,39,2,40,21
8,2014,@HealthInfoNet,HealthInfoNet,1,3187,140,73,103,16,15
8,2014,@arc_gov_au,ARC,1,3119,11,47,1,20,5
8,2014,@AusAntarctic,Antarctic Division,1,3092,185,246,11,194,76
8,2014,@atsbinfo,ATSB,1,3069,23,109,1,49,0
8,2014,@AICriminology,AIC,1,2999,18,19,6,7,2
8,2014,@AUS_Hansard,Australian Hansard,1,2870,63,14,0,3,3
8,2014,@AusHouseLondon,Aus. High Commission,1,2869,17,22,8,11,5
8,2014,@AusUnlimited,Australia Unlimited,1,2864,22,17,2,20,22
8,2014,@Centrelink,Centrelink,1,2862,143,0,1,9,145
8,2014,@HWAGovAu,HWAGovAU,1,2793,0,0,0,0,0
8,2014,@FamilyStudies,AIFS,1,2789,27,2,23,0,1
8,2014,@IDPwD,IDPwD,1,2735,22,16,4,12,4
8,2014,@ACNC_gov_au,ACNC,1,2732,242,229,9,103,181
8,2014,@HumanServicesAU,Human Services,1,2595,93,39,1,14,71
8,2014,@AusAmbJP,Bruce Miller,1,2594,199,92,111,64,78
8,2014,@NCVER,NCVER,1,2504,80,72,8,24,19
8,2014,@MD_Basin_Auth,MD Basin Authority,1,2301,29,26,13,10,4
8,2014,@AustraliaUN_GVA,Australia UN Geneva,1,2261,20,31,4,21,5
8,2014,@ACIARAustralia,ACIAR,1,2242,174,38,144,19,28
8,2014,@PosolAustralia,Paul Myler,1,2218,497,910,383,375,76
8,2014,@OAICgov,OAIC,1,2134,30,54,5,19,11
8,2014,@OzDay,Australia Day,1,2112,0,0,0,0,0
8,2014,@questacon,Questacon,1,2107,23,1,18,3,5
8,2014,@envirogov,environment.gov.au,1,2093,24,34,12,10,4
8,2014,@DVAAus,"DVA, Australia",1,2066,57,40,34,16,10
8,2014,@Treasury_AU,Australian Treasury,1,2011,6,9,0,2,0
8,2014,@ACECQA,ACECQA,1,1954,22,42,0,23,2
8,2014,@AusTrainAwards,Aus Training Awards,1,1922,93,62,58,62,26
8,2014,@HankJongen,Hank Jongen,1,1841,7,0,1,1,8
8,2014,@nca_media,NCA,1,1793,29,6,13,1,2
8,2014,@AMSAUpdates,AMSA Updates,1,1775,0,0,0,0,0
8,2014,@EduSecretaryAU,Lisa Paul,1,1674,16,25,1,17,16
8,2014,@AusAmbIsrael,Dave Sharma,1,1645,137,760,43,392,49
8,2014,@StudentUpdateAU,Student Update,1,1625,30,4,3,3,25
8,2014,@exportawards,Export Awards,1,1609,13,3,4,5,10
8,2014,@AusHCPNG,Deborah Stokes,1,1558,49,13,40,9,2
8,2014,@APRAinfo,APRA,1,1554,12,16,0,3,0
8,2014,@WGEAgency,WGEA,1,1536,57,127,3,36,49
8,2014,@DefenceHousing,"Defence Housing
",1,1511,12,10,2,11,14
8,2014,@nywAU,National Youth Week,1,1449,2,2,0,2,0
8,2014,@AEMKH,EM Knowledge Hub,1,1448,98,132,13,76,54
8,2014,@LibrariesAust,Libraries Australia,1,1443,24,17,5,9,2
8,2014,@ausoftheyear,AusoftheYearAwards,1,1432,14,17,4,9,15
8,2014,@AusWIGB,Women in Global Biz,1,1413,20,33,1,22,11
8,2014,@ANSTO,ANSTO,0,1328,321,173,25,91,89
8,2014,@Parks_Australia,ParksAustralia,1,1326,44,8,23,9,20
8,2014,@PBO_AU,Australian PBO,1,1321,1,6,0,2,0
8,2014,@EmbAustraliaBA,Patricia Holmes,1,1309,62,87,21,96,44
8,2014,@ozprodcom,Productivity Comm,1,1300,7,14,0,2,0
8,2014,@FamilyCourtAU,Family Court of Aust,1,1231,26,34,1,5,1
8,2014,@ANAO_Australia,Audit Office (ANAO),1,1230,7,4,0,0,5
8,2014,@AustradeUK,Austrade UK,1,1214,77,28,23,25,27
8,2014,@AusAmbUAE,Pablo Kang,1,1076,43,49,14,42,56
8,2014,@AusHCIndia,Patrick Suckling,1,1064,27,23,10,14,17
8,2014,@AusGovCTO,John Sheridan,1,1051,8,8,0,1,3
8,2014,@AusGovFinance,Dept of Finance,1,1020,4,2,2,1,1
8,2014,@gbrmarinepark,GBRMPA,1,1007,77,76,44,38,4
8,2014,@ANBG,ANBG,1,1004,18,6,6,2,7
8,2014,@AustradeJakarta,Austrade Indonesia,1,970,8,3,1,3,1
8,2014,@FamilyUpdateAU,Family Update,1,966,4,0,1,0,3
8,2014,@CFCAexchange,CFCA info exchange,1,953,126,57,53,24,14
8,2014,@CSIROhelix,CSIROhelix,1,951,17,15,1,4,7
8,2014,@AusHCCanada,Louise Hand,1,948,155,52,113,31,59
8,2014,@naa_digital,naadigital,0,909,42,34,0,27,2
8,2014,@ANZSOG,ANZSOG,1,908,96,20,49,10,44
8,2014,@RoyalAustMint,RoyalAustralianMint,1,854,36,58,4,32,21
8,2014,@comcare_gov_au,Comcare,1,793,4,2,0,0,0
8,2014,@AusAmbPL,Jean Dunn,1,764,14,11,12,11,0
8,2014,@AIFS_ACSSA,AIFS_ACSSA,1,743,107,50,67,14,20
8,2014,@AuHCSouthAfrica,Graeme Wilson,1,715,14,8,11,2,4
8,2014,@AGSgovLawyers,AGSgovernmentLawyers,1,705,2,0,0,1,0
8,2014,@OZinSG,Philip Green,1,703,17,27,1,21,27
8,2014,@PULSEatParkes,PULSE@Parkes,1,687,8,7,4,4,2
8,2014,@CSIROevents,CSIROevents,0,687,9,8,0,1,9
8,2014,@EmbAusBrasil,Patrick Lawless,1,687,25,8,2,7,4
8,2014,@AusHCNZ,Australia in NZ,1,655,12,17,5,9,1
8,2014,@NHPAreporting,NHPA,1,640,29,7,16,7,12
8,2014,@aims_gov_au,AIMS,1,630,6,4,1,4,1
8,2014,@mindhealthc,mindhealthconnect,1,573,13,41,1,24,10
8,2014,@datagovau,data.gov.au,1,562,8,39,1,15,7
8,2014,@APSCgradnews,APSC Graduate News,1,537,0,0,0,0,0
8,2014,@CSIRO_ATNF,CSIRO_ATNF,1,528,33,12,16,11,18
8,2014,@CSIROSMiS,CSIRO SMiS,1,526,58,21,17,15,77
8,2014,@AusEmbZim,,0,512,22,24,6,19,19
8,2014,@ConstableKenny,Constable Kenny,0,502,10,5,4,2,1
8,2014,@theCEWH,Environmental Water,1,480,18,9,14,3,2
8,2014,@SenateRecruit,SenateRecruit,1,477,3,0,0,0,0
8,2014,@AGDCopyright,AGD Copyright,1,447,0,0,0,0,0
8,2014,@tra_online,Tourism Research ,1,400,3,10,0,5,1
8,2014,@TPB_gov_au,TPB.gov.au,0,367,14,12,0,2,1
8,2014,@LearnEmpServ,ES Learning Centre,1,336,2,0,0,0,0
8,2014,@OBPRGov,OBPR,1,295,16,7,0,0,6
8,2014,@NLAjakarta,NLA Jakarta Office,1,289,87,33,64,13,31
8,2014,@AIFS_LSAC,AIFS_LSAC,1,286,0,0,0,0,0
8,2014,@AusTrackRecord,AusTrackRecord,1,266,0,0,0,0,0
8,2014,@NLAPandora,PANDORA web archive,0,207,26,18,0,10,22
8,2014,@IHPAnews,IHPAnews,1,185,3,4,0,1,0
8,2014,@sosrExchange,State of the Service,0,123,0,0,0,0,0
8,2014,@Kasparbot,Kasparov Robot,1,111,60,2,0,0,0
8,2014,@Gov_Share,GovShare,1,102,5,5,0,0,1
