Month,Year,Twitter,Display Name,Verified,End of Month Followers,Tweets,Total Times Retweeted,Others Retweeted,Total Times Favourited,Times Other User Mentioned
9,2015,@AICriminology,AIC,1,3754,9,16,2,6,1
9,2015,@anti_doping,ASADA Anti-Doping,1,3712,6,20,4,8,0
9,2015,@IDPwD,IDPwD,1,3628,17,20,4,9,0
9,2015,@FamilyStudies,AIFS,1,3627,35,30,22,7,7
9,2015,@Aus_Industry,AusIndustry,1,3543,0,0,0,0,0
9,2015,@NCVER,NCVER,1,3520,88,52,4,44,31
9,2015,@PosolAustralia,Paul Myler,1,3460,289,67,209,70,67
9,2015,@AustraliaUN_GVA,Australia UN Geneva,1,3340,35,16,18,7,0
9,2015,@envirogov,environment.gov.au,1,3304,17,59,7,33,3
9,2015,@AUS_Hansard,Australian Hansard,1,3190,83,77,0,14,3
9,2015,@AusAmbIsrael,Dave Sharma,1,3172,176,222,63,313,89
9,2015,@AusTrainAwards,Aus Training Awards,1,3093,101,71,47,63,59
9,2015,@ACIARAustralia,ACIAR,1,3087,117,76,94,65,20
9,2015,@MD_Basin_Auth,MD Basin Authority,1,3085,105,159,17,133,53
9,2015,@GeoscienceAus,Geoscience Australia,0,2943,10,42,1,16,4
9,2015,@questacon,Questacon,1,2867,8,2,5,3,10
9,2015,@BOM_ACT,BOM ACT,1,2829,55,106,14,55,14
9,2015,@DVAAus,DVA Australia,1,2798,78,210,35,148,16
9,2015,@WGEAgency,WGEA,1,2775,110,248,40,128,70
9,2015,@ACECQA,ACECQA,1,2712,14,16,0,8,3
9,2015,@BOM_NT,BOM NT,1,2711,60,86,18,62,3
9,2015,@HWAGovAu,HWAGovAU,1,2703,0,0,0,0,0
9,2015,@BOM_Tas,BOM Tasmania,1,2702,73,131,15,72,2
9,2015,@OAICgov,OAIC,1,2653,14,38,2,14,5
9,2015,@myGovau,myGov,1,2553,173,33,2,37,162
9,2015,@AusHCIndia,Patrick Suckling,1,2516,64,276,25,229,33
9,2015,@exportawards,Export Awards,1,2488,46,18,16,27,23
9,2015,@LibrariesAust,Libraries Australia,1,2446,6,1,0,1,0
9,2015,@APRAinfo,APRA,1,2432,8,3,0,3,0
9,2015,@ACSQHC,ACSQHC,0,2402,77,323,5,106,14
9,2015,@nca_media,NCA,1,2399,24,6,4,15,12
9,2015,@AusHCPNG,Bronte Moules,1,2270,98,12,90,7,5
9,2015,@StudentUpdateAU,Student Update,1,2267,15,1,0,3,7
9,2015,@AusDTO,Aus_DTO,0,2247,174,269,74,213,94
9,2015,@FamilyCourtAU,Family Court of Aust,1,2216,30,34,5,17,7
9,2015,@EduSecretaryAU,Lisa Paul,1,2213,9,11,0,11,3
9,2015,@AusAmbUAE,Pablo Kang,1,2213,64,64,22,51,67
9,2015,@HankJongen,Hank Jongen,1,2207,16,4,2,13,17
9,2015,@Parks_Australia,ParksAustralia,1,2195,21,246,4,357,12
9,2015,@AusAmbPH,Bill Tweddell,1,2167,25,28,2,25,15
9,2015,@ozprodcom,Productivity Comm,1,2127,25,11,0,1,1
9,2015,@ANSTO,ANSTO,0,2084,93,121,25,45,49
9,2015,@gbrmarinepark,GBR Marine Park,1,2065,204,230,120,151,29
9,2015,@AusGovFinance,Dept of Finance,1,1993,3,2,0,1,2
9,2015,@AusWIGB,Women in Global Biz,1,1960,28,24,1,22,23
9,2015,@AEMKH,EM Knowledge Hub,1,1959,0,0,0,0,0
9,2015,@EmbAustraliaBA,Noel Campbell,1,1883,33,31,8,50,14
9,2015,@AustradeUK,Austrade UK,1,1834,66,36,23,22,27
9,2015,@AusGovCTO,John Sheridan,1,1759,0,0,0,0,0
9,2015,@DefenceHousing,"Defence Housing
",1,1759,2,2,0,1,0
9,2015,@ANAO_Australia,Audit Office (ANAO),1,1733,4,1,0,1,1
9,2015,@AusHCMalaysia,Rod Smith,1,1635,57,18,44,9,4
9,2015,@FamilyUpdateAU,Family Update,1,1628,8,2,0,0,4
9,2015,@AustradeJakarta,Austrade Indonesia,1,1616,2,0,2,0,0
9,2015,@AusAmbTurkey,James Larsen,1,1565,109,146,30,151,50
9,2015,@PBO_AU,Australian PBO,1,1524,1,1,0,0,0
9,2015,@aims_gov_au,AIMS,1,1474,15,56,3,44,11
9,2015,@RoyalAustMint,RoyalAustralianMint,1,1417,58,41,10,63,55
9,2015,@ANBG,ANBG,1,1385,35,35,12,31,9
9,2015,@AusHCCanada,Tony Negus,1,1382,35,14,25,20,11
9,2015,@datagovau,data.gov.au,1,1356,0,0,0,0,0
9,2015,@ANZSOG,ANZSOG,1,1353,110,17,7,19,94
9,2015,@CFCAexchange,CFCA info exchange,1,1285,48,24,20,11,17
9,2015,@naa_digital,naadigital,0,1258,1,1,0,1,1
9,2015,@relayservice,relayservice,0,1235,22,9,1,8,13
9,2015,@CSIROhelix,CSIROHelix,1,1225,9,14,2,4,2
9,2015,@mindhealthc,mindhealthconnect,1,1212,30,54,7,39,9
9,2015,@tra_online,Tourism Research ,1,1178,3,7,0,1,0
9,2015,@AuHCSouthAfrica,Aust High Comm SA,1,1162,29,20,15,20,12
9,2015,@NHPAreporting,NHPA,1,1128,84,81,25,36,7
9,2015,@theCEWH,Environmental Water,1,1111,55,4,48,3,4
9,2015,@AusEmbZim,Suzanne McCourt,1,1089,24,11,13,10,9
9,2015,@comcare_gov_au,Comcare,1,1059,0,0,0,0,0
9,2015,@AGSgovLawyers,AGSgovernmentLawyers,1,1044,7,0,0,0,0
9,2015,@AIFS_SVR,AIFS_SVR,1,1029,6,0,4,0,1
9,2015,@AusHCNZ,Australia in NZ,1,1024,12,10,2,16,7
9,2015,@CSIROSMiS,CSIRO SMiS,1,972,10,4,3,9,16
9,2015,@CSIRO_ATNF,CSIRO_ATNF,1,953,53,22,39,34,9
9,2015,@AusAmbPL,Jean Dunn,1,920,4,0,4,0,0
9,2015,@PULSEatParkes,PULSE@Parkes,1,915,5,4,1,6,4
9,2015,@CSIROevents,CSIROevents,0,901,1,0,0,0,0
9,2015,@EmbAusBrasil,Patrick Lawless,1,889,24,6,3,8,8
9,2015,@NLAjakarta,NLA Jakarta Office,1,857,80,13,67,6,12
9,2015,@OZinSG,Philip Green,1,851,0,0,0,0,0
9,2015,@TPB_gov_au,TPB.gov.au,0,735,20,34,1,9,0
9,2015,@APSCnews,APSC News,1,730,12,4,2,3,2
9,2015,@AusDCMUSA,Caroline Millar,1,730,22,2,16,5,3
9,2015,@NewColomboPlan,New Colombo Plan,0,700,86,72,56,68,31
9,2015,@AusAmbBKK,Paul Robilliard,1,682,60,61,10,43,40
9,2015,@G20SR,Daniel Sloper,1,668,0,0,0,0,0
9,2015,@SenateRecruit,SenateRecruit,1,668,21,22,0,9,1
9,2015,@ConstableKenny,Constable Kenny,0,666,7,12,2,22,3
9,2015,@AGDCopyright,AGD Copyright,1,646,1,7,0,2,1
9,2015,@AusAmbDK,Damien Miller,0,595,50,25,19,45,48
9,2015,@AusEmbIre,Australia in Ireland,1,592,22,13,17,5,5
9,2015,@AusEmbAfg,Aus in Afghanistan,1,571,22,9,1,17,9
9,2015,@NLAPandora,PANDORA web archive,1,558,45,22,2,20,32
9,2015,@dpmc_gov_au,PM&C,1,550,40,98,4,76,15
9,2015,@AusEmbEU,Mark Higgie,1,498,38,51,17,46,30
9,2015,@AusEmbPP,AustraliaInCambodia,1,453,22,12,9,15,10
9,2015,@LearnEmpServ,ES Learning Centre,1,435,0,0,0,0,0
9,2015,@AusHCCyprus,Australia In Cyprus,1,422,31,12,5,14,4
9,2015,@OBPRGov,OBPR,1,366,3,0,0,0,3
9,2015,@AIFS_LSAC,AIFS_LSAC,1,326,0,0,0,0,0
9,2015,@AusTrackRecord,AusTrackRecord,1,324,0,0,0,0,0
9,2015,@AusOfficeTPE,Cathy Raper,1,277,83,71,7,54,50
9,2015,@IHPAnews,IHPAnews,1,277,8,8,0,2,7
9,2015,@AusAmbGHA,Joanna Adamson,1,274,28,5,12,6,2
9,2015,@AusAmbVIE,David Stuart,1,255,26,9,13,18,19
9,2015,@AusGovCMS,AusGovCMS,0,239,8,20,3,5,3
9,2015,@AusAmbDili,Peter Doyle,1,218,39,42,1,44,33
9,2015,@Kasparbot,Kasparov Robot,1,207,59,1,0,0,0
9,2015,@sosrExchange,State of the Service,0,197,18,8,0,3,1
9,2015,@Gov_Share,GovShare,1,143,0,0,0,0,0
9,2015,@GeoAusLibrary,GeoscienceAusLibrary,0,91,24,12,11,13,9
9,2015,@JohnLloyd_APSC,John Lloyd,1,73,5,2,0,1,2
