TimeBowled,Bowler,TimeBowled,Over,Ball,bowler_hand,releaseX,releaseY,releaseZ,releaseSpeed,bounceX,bounceY,bounceSpeed,stumpPosX,stumpPosY,stumpPosZ,stumpSpeed,deviation,swing,dropAngle,bounceAngle,hour,bounceZ,bowlerEnd
2017-01-03 17:07:27, Asad Shafiq, 2017-01-03T17:07:27,54,2, R,8.9066,0.768368,1.92831,84.4802,-4.42617,0.174382,68.8448,-10.06,0.115612,0.66726,61.7389,2.19035,-0.462248,15.775,10.955,17,0.0001,north
2017-01-03 17:07:45, Asad Shafiq, 2017-01-03T17:07:45,54,3, R,8.9534,0.642891,1.94461,81.2086,-4.6145,0.215657,67.2493,-10.06,0.222229,0.639421,60.4677,2.11007,-0.460127,16.2182,10.9681,17,0.0001,north
2017-01-03 17:08:02, Asad Shafiq, 2017-01-03T17:08:02,54,4, R,8.9818,0.725066,1.93746,88.1662,-5.52211,0.288831,72.9122,-10.06,0.278664,0.700209,66.7745,1.74316,-0.28599,14.8466,11.4945,17,0.0001,north
2017-01-03 17:08:52, Asad Shafiq, 2017-01-03T17:08:52,54,5, R,8.8421,0.711971,1.91981,82.641,-7.23959,-0.0456261,67.9627,-10.06,-0.109968,0.598245,63.6457,2.11257,-1.40486,15.6623,13.4818,17,0.0001,north
2017-01-03 17:09:07, Asad Shafiq, 2017-01-03T17:09:07,54,6, R,8.9347,0.63077,1.90534,83.0503,-5.97395,0.0491486,67.6342,-10.06,-0.0121128,0.630885,61.982,1.71828,-0.667639,15.911,11.663,17,0.0001,north
2017-01-03 17:10:14, Yasir Shah, 2017-01-03T17:10:14,55,1, R,-8.6564,-0.560485,2.03012,81.7349,6.74026,0.0424728,67.446,10.06,-0.0541057,0.605846,63.0163,-3.73308,-0.346615,16.5415,12.3816,17,0.0001,south
2017-01-03 17:10:32, Yasir Shah, 2017-01-03T17:10:32,55,2, R,-8.6659,-0.624326,1.97462,82.1553,4.54768,0.106846,65.3657,10.06,0.0380502,0.61107,58.4067,-4.24316,0.700813,16.3984,10.9238,17,0.0001,south
2017-01-03 17:10:59, Yasir Shah, 2017-01-03T17:10:59,55,3, R,-8.7616,-0.580301,1.92793,85.8675,5.87731,0.232692,67.5033,10.06,0.271965,0.76787,61.7734,-3.85468,2.35966,15.7315,13.3281,17,0.0001,south
2017-01-03 17:11:17, Yasir Shah, 2017-01-03T17:11:17,55,4, R,-8.7177,-0.639323,2.00474,83.6295,5.9578,-0.203328,65.0292,10.06,-0.404395,0.617083,59.5892,-4.51349,0.0,16.3852,11.7544,17,0.0001,south
2017-01-03 17:11:41, Yasir Shah, 2017-01-03T17:11:41,55,5, R,-8.5558,-0.602068,1.95985,89.3877,4.79237,-0.0602288,75.2932,10.06,-0.134955,0.786949,67.652,-2.82452,-0.610698,14.8007,11.6413,17,0.0001,south
2017-01-03 17:12:02, Yasir Shah, 2017-01-03T17:12:02,55,6, R,-8.7626,-0.617736,2.02701,82.5872,7.7814,-0.369753,61.0591,10.06,-0.469675,0.622101,57.5593,-3.20277,-0.318981,16.9578,16.6061,17,0.0001,south
2017-01-03 17:32:47, Mohammad Amir, 2017-01-03T17:32:47,56,1, L,8.4361,0.752931,1.94024,133.569,-1.73795,0.317014,118.316,-10.06,0.0273987,0.740292,105.14,0.315899,0.28116,12.5477,7.22282,17,0.0001,north
2017-01-03 17:33:29, Mohammad Amir, 2017-01-03T17:33:29,56,2, L,8.4433,0.867376,1.93565,136.45,-1.78526,0.742087,118.728,-10.06,0.694781,0.996237,105.257,-0.0839294,0.88647,12.4243,8.77994,17,0.0001,north
2017-01-03 17:34:09, Mohammad Amir, 2017-01-03T17:34:09,56,3, L,8.3914,0.80944,1.90993,138.94,-2.68582,0.401089,122.07,-10.06,0.152629,0.780077,108.799,0.424746,-0.47354,11.6256,7.60608,17,0.0001,north
2017-01-03 17:35:06, Mohammad Amir, 2017-01-03T17:35:06,56,4, L,8.4239,0.674266,1.92387,138.809,-3.18272,0.228909,122.31,-10.06,-0.0276276,0.70901,110.309,0.657599,-1.16466,11.2185,7.27906,17,0.0001,north
2017-01-03 17:35:53, Mohammad Amir, 2017-01-03T17:35:53,56,5, L,8.7984,0.64662,1.97901,143.454,-3.9181,-0.199346,124.117,-10.06,-0.626899,0.720459,112.291,-0.0948728,-0.154505,11.1194,7.80575,17,0.0001,north
2017-01-03 17:36:26, Mohammad Amir, 2017-01-03T17:36:26,56,6, L,8.5936,0.628034,1.96498,140.858,-3.28202,-0.0332458,123.56,-10.06,-0.484414,0.708056,110.547,-0.648309,0.0559529,11.2236,7.33009,17,0.0001,north
2017-01-03 17:37:51, Yasir Shah, 2017-01-03T17:37:51,57,1, R,-8.6294,1.30391,1.94741,84.041,5.76818,0.372358,70.6484,10.06,-0.0364393,0.667247,64.842,-2.80428,2.08018,15.858,11.555,17,0.0001,south
2017-01-03 17:38:11, Yasir Shah, 2017-01-03T17:38:11,57,2, R,-8.6206,1.27948,1.96714,82.2095,6.87461,0.547831,66.9274,10.06,0.225019,0.685882,62.0917,-3.44526,0.702208,16.5232,14.0868,17,0.0001,south
2017-01-03 17:38:45, Yasir Shah, 2017-01-03T17:38:45,57,3, R,-8.6559,-0.614596,1.94206,84.5027,4.76932,-0.372444,68.975,10.06,-0.636434,0.825696,61.5533,-3.62617,-0.514343,16.0913,12.727,17,0.0001,south
2017-01-03 17:39:05, Yasir Shah, 2017-01-03T17:39:05,57,4, R,-8.7294,-0.550041,2.03468,85.8291,5.76162,-0.227836,71.0351,10.06,-0.397631,0.656148,64.9662,-3.07981,-0.882709,15.564,11.3694,17,0.0001,south
2017-01-03 17:39:23, Yasir Shah, 2017-01-03T17:39:23,57,5, R,-8.6585,-0.53402,2.01267,83.1282,7.04514,-0.153628,60.9476,10.06,-0.326443,0.734575,56.4,-4.36529,-0.600683,16.7546,16.1024,17,0.0001,south
2017-01-03 17:40:03, Yasir Shah, 2017-01-03T17:40:03,57,6, R,-8.5894,-0.496526,1.92897,86.2324,4.24304,0.0953597,71.2283,10.06,-0.0198155,0.828614,63.2217,-4.7195,1.85351,14.9935,12.1786,17,0.0001,south
2017-01-03 17:41:08, Mohammad Amir, 2017-01-03T17:41:08,58,1, L,8.5726,0.585585,1.95229,145.995,-4.93158,-0.319358,127.158,-10.06,-0.689112,0.541488,116.911,0.246288,-1.01837,10.6051,6.75408,17,0.0001,north
2017-01-03 17:41:56, Mohammad Amir, 2017-01-03T17:41:56,58,2, L,8.5628,0.678555,1.94868,123.879,-1.47574,0.351697,100.634,-10.06,0.0872074,1.27401,85.5302,-0.380522,0.934189,13.4915,11.557,17,0.0001,north
2017-01-03 17:42:49, Mohammad Amir, 2017-01-03T17:42:49,58,3, L,8.7281,1.02234,1.94001,147.125,-6.65637,0.305758,121.245,-10.06,0.123167,0.404698,114.693,-0.034264,-0.704989,10.1158,6.99325,17,0.0001,north
2017-01-03 17:43:22, Mohammad Amir, 2017-01-03T17:43:22,58,4, L,8.6038,1.12238,1.95671,136.774,-4.86052,0.433315,119.807,-10.06,0.182691,0.572149,109.479,0.720908,-1.06533,10.4064,7.18964,17,0.0001,north
2017-01-03 17:44:06, Mohammad Amir, 2017-01-03T17:44:06,58,5, L,8.4653,0.582551,1.93009,137.614,-1.1352,0.0868502,117.821,-10.06,-0.390635,1.11383,110.073,-0.117034,0.0197823,13.0571,9.24702,17,0.0001,north
2017-01-03 17:44:39, Mohammad Amir, 2017-01-03T17:44:39,58,6, L,8.3536,0.611317,1.91902,139.685,-1.60569,0.217649,124.011,-10.06,-0.0949895,0.886699,108.0,0.35882,-0.416371,12.2853,7.86982,17,0.0001,north
2017-01-03 17:45:51, Yasir Shah, 2017-01-03T17:45:51,59,1, R,-8.6117,1.2528,1.97442,83.4353,5.07374,0.311423,66.7162,10.06,-0.360821,0.922314,59.6055,-4.14964,0.786339,16.3242,14.255,17,0.0001,south
2017-01-03 17:46:20, Yasir Shah, 2017-01-03T17:46:20,59,2, R,-8.6479,-0.67198,1.96186,83.9094,5.5155,-0.135801,65.8896,10.06,-0.338791,0.928295,59.1765,-5.32381,1.165,15.9883,15.0343,17,0.0001,south
2017-01-03 17:46:42, Yasir Shah, 2017-01-03T17:46:42,59,3, R,-8.7387,-0.611929,1.97332,85.0394,4.7841,-0.374213,67.0802,10.06,-0.655536,1.0071,59.6311,-3.92925,-0.24866,16.1456,14.879,17,0.0001,south
2017-01-03 17:47:03, Yasir Shah, 2017-01-03T17:47:03,59,4, R,-8.7242,-0.654359,1.98722,82.7331,5.92343,0.151692,64.4362,10.06,0.138378,0.717722,58.7865,-4.45215,2.16257,16.3826,13.0783,17,0.0001,south
2017-01-03 17:47:24, Yasir Shah, 2017-01-03T17:47:24,59,5, R,-8.6738,-0.638372,1.99637,86.559,5.24371,-0.27612,71.9531,10.06,-0.429769,0.788329,65.2545,-2.94683,-0.721992,15.3991,12.3216,17,0.0001,south
2017-01-03 17:49:43, Yasir Shah, 2017-01-03T17:49:43,59,6, R,-7.653,-0.628678,1.90535,87.8033,3.66779,-0.385256,72.1155,10.06,-0.683469,0.930002,63.405,-3.268,-1.23511,15.2082,12.6849,17,0.0001,south
2017-01-03 17:51:03, Mohammad Amir, 2017-01-03T17:51:03,60,1, L,8.5783,0.993289,1.94252,125.95,-5.32653,0.554254,106.538,-10.06,0.447479,0.535249,98.6986,-0.150658,1.28436,11.5231,7.50844,17,0.0001,north
2017-01-03 17:51:38, Mohammad Amir, 2017-01-03T17:51:38,60,2, L,8.4926,0.676835,1.94431,139.011,-4.17454,-0.114547,126.451,-10.06,-0.483459,0.692796,116.991,0.587508,-1.16146,10.8269,7.67833,17,0.0001,north
2017-01-03 17:52:10, Mohammad Amir, 2017-01-03T17:52:10,60,3, L,8.6798,0.80241,1.96719,131.016,-5.1774,0.30704,114.525,-10.06,0.174873,0.551226,105.622,-0.0862292,1.12779,11.0536,7.37038,17,0.0001,north
2017-01-03 17:52:42, Mohammad Amir, 2017-01-03T17:52:42,60,4, L,8.5303,0.92285,1.91682,139.076,-1.78844,0.481776,121.024,-10.06,0.0761492,0.935799,106.859,-0.225554,-0.26393,12.2002,8.30628,17,0.0001,north
2017-01-03 17:53:18, Mohammad Amir, 2017-01-03T17:53:18,60,5, L,8.2591,0.796892,1.86958,145.651,1.8612,0.539324,116.609,-10.06,-0.0258343,1.50331,108.338,-0.480105,0.139882,17.1799,10.4595,17,0.0001,north
2017-01-03 17:57:35, Mohammad Amir, 2017-01-03T17:57:35,60,6, L,8.5328,0.747833,1.96106,127.896,-8.07534,0.145185,100.917,-10.06,0.0773224,0.377386,97.3231,0.288036,-0.335135,10.5595,10.4667,17,0.0001,north
2017-01-03 17:58:30, Yasir Shah, 2017-01-03T17:58:30,61,1, R,-8.736,-0.637892,1.96156,89.169,3.63476,-0.0381758,71.0658,10.06,-0.0100052,0.677286,62.8448,-3.33648,1.5616,15.2185,10.6438,17,0.0001,south
2017-01-03 17:58:50, Yasir Shah, 2017-01-03T17:58:50,61,2, R,-8.6978,-0.611143,1.91279,84.8021,6.14524,-0.198355,68.5403,10.06,-0.309291,0.637022,62.7732,-2.83863,-0.732219,16.1533,11.8133,17,0.0001,south
2017-01-03 17:59:09, Yasir Shah, 2017-01-03T17:59:09,61,3, R,-8.7037,-0.631838,1.94327,84.6227,6.39143,-0.0306498,69.3922,10.06,-0.054959,0.568353,64.179,-3.61476,1.85709,15.9698,11.0826,17,0.0001,south
2017-01-03 17:59:30, Yasir Shah, 2017-01-03T17:59:30,61,4, R,-8.6346,-0.628398,1.9284,83.4907,5.96318,-0.0608364,65.8612,10.06,-0.154366,0.717192,60.11,-4.14902,1.20203,16.0487,12.9629,17,0.0001,south
2017-01-03 18:00:04, Yasir Shah, 2017-01-03T18:00:04,61,5, R,-8.5299,1.262,1.93642,82.7047,5.59483,0.619549,65.2083,10.06,0.142022,0.721153,58.9951,-4.23161,1.43981,16.5813,12.6552,18,0.0001,south
2017-01-03 18:00:25, Yasir Shah, 2017-01-03T18:00:25,61,6, R,-8.4953,1.28577,1.95787,81.6393,6.12607,0.225237,63.5263,10.06,-0.323417,0.709969,57.7116,-5.00512,2.35426,16.8416,13.297,18,0.0001,south
2017-01-03 18:01:22, Mohammad Amir, 2017-01-03T18:01:22,62,1, L,8.3611,0.80947,1.91673,140.896,-3.90351,0.160793,122.351,-10.06,-0.201569,0.655139,110.529,-0.216705,-0.239848,10.9661,7.21504,18,0.0001,north
2017-01-03 18:02:01, Mohammad Amir, 2017-01-03T18:02:01,62,2, L,8.5187,0.76573,1.911,141.748,-4.17664,0.137574,121.939,-10.06,-0.219361,0.663699,110.858,-0.710794,0.138476,10.9701,7.52328,18,0.0001,north
2017-01-03 18:03:01, Mohammad Amir, 2017-01-03T18:03:01,62,3, L,8.641,0.674626,1.94407,146.557,-2.1594,0.251926,123.793,-10.06,0.00798843,0.890907,109.637,-0.0484566,0.984569,12.0052,8.11018,18,0.0001,north
2017-01-03 18:03:52, Mohammad Amir, 2017-01-03T18:03:52,62,4, L,8.5916,-0.982206,1.947,145.752,-2.80004,-0.357893,126.136,-10.06,-0.0450977,0.835914,112.864,-0.273398,-0.761047,11.5785,7.98402,18,0.0001,north
2017-01-03 18:04:22, Mohammad Amir, 2017-01-03T18:04:22,62,5, L,8.5268,-0.97886,1.93432,145.055,-2.63511,-0.325091,122.626,-10.06,0.0447608,0.923408,108.445,0.0862292,-1.10906,11.7948,8.63391,18,0.0001,north
2017-01-03 18:04:56, Mohammad Amir, 2017-01-03T18:04:56,62,6, L,8.5348,-1.0007,1.92499,145.692,-3.60364,-0.469176,125.304,-10.06,-0.233993,0.754639,112.939,-0.284619,-0.261696,11.1585,7.84015,18,0.0001,north
2017-01-03 18:06:02, Yasir Shah, 2017-01-03T18:06:02,63,1, R,-8.4946,1.32002,2.01391,84.525,6.32665,0.398015,67.8305,10.06,-0.0242774,0.660435,62.5406,-3.43177,1.02355,16.0285,12.4668,18,0.0001,south
2017-01-03 18:06:41, Yasir Shah, 2017-01-03T18:06:41,63,2, R,-8.5605,1.25284,1.95455,82.0654,4.40634,0.387984,67.2399,10.06,-0.343864,0.774189,59.746,-3.67008,0.206534,16.7917,12.2888,18,0.0001,south
2017-01-03 18:07:24, Yasir Shah, 2017-01-03T18:07:24,63,3, R,-8.6759,-0.592475,1.95922,86.8859,6.57913,-0.206904,66.9428,10.06,-0.38629,0.610149,61.9513,-5.03944,1.24002,15.4405,12.2539,18,0.0001,south
2017-01-03 18:07:41, Yasir Shah, 2017-01-03T18:07:41,63,4, R,-8.684,-0.591574,2.00576,83.1082,5.48763,-0.30839,67.1659,10.06,-0.51634,0.7786,60.6418,-3.33548,-0.806728,16.0801,13.0371,18,0.0001,south
2017-01-03 18:08:03, Yasir Shah, 2017-01-03T18:08:03,63,5, R,-8.8192,-0.61303,2.06616,84.3148,6.07172,-0.204525,66.3913,10.06,-0.327585,0.711199,60.8165,-3.18899,-0.28116,16.5056,12.9974,18,0.0001,south
2017-01-03 18:08:37, Yasir Shah, 2017-01-03T18:08:37,63,6, R,-8.6906,-0.65652,1.99182,87.0535,5.81179,-0.175939,71.3786,10.06,-0.315284,0.66036,65.9052,-3.12913,-1.24804,15.616,11.3981,18,0.0001,south
2017-01-03 18:09:36, Mohammad Amir, 2017-01-03T18:09:36,64,1, L,8.7269,0.964113,1.94318,148.743,-2.97122,0.350203,124.469,-10.06,-0.105362,0.763983,112.155,-0.767703,0.175829,11.4895,7.50615,18,0.0001,north
2017-01-03 18:10:21, Mohammad Amir, 2017-01-03T18:10:21,64,2, L,8.6808,0.630875,1.96778,142.013,-4.92797,-0.0478957,122.083,-10.06,-0.304548,0.564301,112.206,0.141274,-0.28599,10.6404,7.12644,18,0.0001,north
2017-01-03 18:10:56, Mohammad Amir, 2017-01-03T18:10:56,64,3, L,8.3327,0.639394,1.9265,139.578,-2.66626,0.18403,121.153,-10.06,-0.144534,0.973673,107.437,-0.196832,0.0442347,11.6725,9.16471,18,0.0001,north
2017-01-03 18:11:38, Mohammad Amir, 2017-01-03T18:11:38,64,4, L,8.4086,0.70774,1.8944,140.702,-2.44765,0.248969,121.71,-10.06,-0.0758609,0.830407,108.617,-0.326259,0.587175,11.8651,7.87163,18,0.0001,north
2017-01-03 18:12:12, Mohammad Amir, 2017-01-03T18:12:12,64,5, L,8.6483,0.596578,1.97059,125.653,-5.41332,-0.000979944,110.24,-10.06,-0.144013,0.632683,102.428,0.292083,0.731149,11.5316,8.66118,18,0.0001,north
2017-01-03 18:12:50, Mohammad Amir, 2017-01-03T18:12:50,64,6, L,8.6033,0.629387,1.97899,128.791,-2.9171,0.224743,113.194,-10.06,-0.0642872,0.861453,101.5,-0.515483,0.41212,12.0573,8.65126,18,0.0001,north
2017-01-03 18:13:56, Yasir Shah, 2017-01-03T18:13:56,65,1, R,-8.61,1.23509,1.95135,84.6767,4.53477,0.801221,70.025,10.06,0.416767,0.645601,63.1398,-3.41782,2.58035,15.7187,10.6566,18,0.0001,south
2017-01-03 18:14:54, Yasir Shah, 2017-01-03T18:14:54,65,2, R,-8.5689,1.27111,1.95109,84.3068,5.48956,0.497654,68.5329,10.06,0.0404135,0.614692,62.4937,-4.13834,3.05928,16.0044,10.8386,18,0.0001,south
2017-01-03 18:15:55, Yasir Shah, 2017-01-03T18:15:55,65,3, R,-8.6668,-0.623269,2.00887,84.5235,5.63693,-0.293224,66.2734,10.06,-0.579578,0.743985,60.1403,-4.64203,-0.740457,16.2069,12.8495,18,0.0001,south
2017-01-03 18:16:17, Yasir Shah, 2017-01-03T18:16:17,65,4, R,-8.75,-0.640123,2.01011,84.7441,5.90639,-0.182333,68.0082,10.06,-0.33345,0.730206,62.1053,-3.56156,-0.605226,16.1722,12.8464,18,0.0001,south
2017-01-03 18:16:36, Yasir Shah, 2017-01-03T18:16:36,65,5, R,-8.7271,-0.550907,1.95605,83.4932,4.86873,-0.158535,67.4629,10.06,-0.382572,0.58951,60.8808,-4.20803,0.15949,16.2768,10.482,18,0.0001,south
2017-01-03 18:16:58, Yasir Shah, 2017-01-03T18:16:58,65,6, R,-8.6995,-0.574305,1.99991,82.7634,5.35077,-0.137399,61.9174,10.06,-0.454257,0.881854,55.3002,-5.65818,0.0523392,16.1673,14.8299,18,0.0001,south
2017-01-03 18:18:35, Imran Khan, 2017-01-03T18:18:35,66,1, R,8.2829,-0.869031,1.97151,128.492,-3.78791,-0.390463,111.998,-10.06,-0.00142609,0.732018,101.912,1.24065,0.0713263,11.8721,8.13235,18,0.0001,north
2017-01-03 18:19:22, Imran Khan, 2017-01-03T18:19:22,66,1, R,8.2474,-0.824901,1.95073,129.323,-1.9907,-0.429981,109.646,-10.06,-0.0500101,0.997337,97.3404,0.7913,-0.582827,13.1758,9.35928,18,0.0001,north
2017-01-03 18:20:01, Imran Khan, 2017-01-03T18:20:01,66,2, R,8.3747,-0.90134,1.96884,131.129,-3.59645,-0.493344,111.419,-10.06,-0.299907,0.774637,100.307,-0.210289,-0.0559529,11.9866,8.43183,18,0.0001,north
2017-01-03 18:20:43, Imran Khan, 2017-01-03T18:20:43,66,3, R,8.4238,-0.776241,1.98333,136.149,-6.77051,-0.204488,112.221,-10.06,-0.0681725,0.418996,106.337,0.304546,-0.163129,10.8833,7.55991,18,0.0001,north
2017-01-03 18:21:22, Imran Khan, 2017-01-03T18:21:22,66,4, R,8.4434,-0.817331,1.95747,130.787,-2.95269,-0.473578,112.574,-10.06,-0.119912,0.719208,100.05,1.13987,-0.0279765,12.2947,7.61273,18,0.0001,north
2017-01-03 18:22:05, Imran Khan, 2017-01-03T18:22:05,66,5, R,8.1989,-0.785188,1.94424,129.11,-2.04996,-0.525081,110.719,-10.06,-0.433987,0.995825,98.573,-0.323247,-0.925773,12.8879,9.32438,18,0.0001,north
2017-01-03 18:22:49, Imran Khan, 2017-01-03T18:22:49,66,6, R,8.2844,-0.861157,1.96962,126.896,-1.93604,-0.475078,106.975,-10.06,-0.147557,0.97753,96.0509,0.348866,-0.393167,13.1091,9.31815,18,0.0001,north
2017-01-03 18:24:12, Yasir Shah, 2017-01-03T18:24:12,67,1, R,-8.5861,1.28019,1.98285,88.0429,3.19444,0.691871,71.2411,10.06,-0.0149531,0.624664,62.1988,-3.54321,1.0176,15.4345,10.22,18,0.0001,south
2017-01-03 18:24:40, Yasir Shah, 2017-01-03T18:24:40,67,2, R,-8.6318,1.24719,2.00645,83.1976,3.76027,0.716067,68.2765,10.06,0.00447507,0.718758,60.3528,-4.67525,1.33222,16.0721,11.4668,18,0.0001,south
2017-01-03 18:24:58, Yasir Shah, 2017-01-03T18:24:58,67,3, R,-8.5688,1.26176,1.98944,81.4411,4.74985,0.527658,65.1745,10.06,-0.175008,0.841456,58.0707,-4.95159,1.10269,16.8014,13.3756,18,0.0001,south
2017-01-03 18:25:38, Yasir Shah, 2017-01-03T18:25:38,67,4, R,-8.6377,-0.599973,1.94628,87.4944,3.7146,-0.186531,71.37,10.06,-0.327002,0.776355,62.9029,-3.70375,1.01027,15.1473,11.4987,18,0.0001,south
2017-01-03 18:26:01, Yasir Shah, 2017-01-03T18:26:01,67,5, R,-8.6843,-0.655749,1.93654,84.5537,5.81365,0.0862677,67.0779,10.06,0.0923943,0.689589,61.4272,-3.5479,1.35826,15.7593,12.2821,18,0.0001,south
2017-01-03 18:26:22, Yasir Shah, 2017-01-03T18:26:22,67,6, R,-8.547,-0.609685,1.91663,87.6772,4.91556,-0.476611,68.1479,10.06,-0.738129,0.799868,61.066,-3.54155,0.120331,16.0772,12.6328,18,0.0001,south
2017-01-03 18:27:30, Imran Khan, 2017-01-03T18:27:30,68,1, R,8.4981,-0.708202,1.97227,133.754,-4.83035,0.210364,113.778,-10.06,0.571806,0.557703,104.462,-0.144018,0.292083,11.3693,7.16648,18,0.0001,north
2017-01-03 18:28:11, Imran Khan, 2017-01-03T18:28:11,68,2, R,8.4266,-0.751955,1.97744,131.442,-3.9633,0.179677,110.74,-10.06,0.660521,0.599809,100.433,0.0,0.402025,11.8147,7.12096,18,0.0001,north
2017-01-03 18:29:12, Imran Khan, 2017-01-03T18:29:12,68,3, R,8.1876,-0.743735,1.96653,126.413,-1.26984,-0.0674313,110.732,-10.06,0.725969,0.999126,97.6166,0.935655,0.253338,13.5365,8.97908,18,0.0001,north
2017-01-03 18:30:17, Imran Khan, 2017-01-03T18:30:17,68,4, R,8.3119,-0.790709,1.96054,129.974,-3.55819,-0.374988,113.819,-10.06,-0.14626,0.745501,102.772,0.514343,-0.977988,11.8341,8.05448,18,0.0001,north
2017-01-03 18:30:57, Imran Khan, 2017-01-03T18:30:57,68,5, R,8.1942,-0.824056,1.9464,132.016,-1.36482,-0.565805,111.714,-10.06,-0.304752,1.05062,97.3929,0.212142,-0.0740187,13.5249,9.32919,18,0.0001,north
2017-01-03 18:31:41, Imran Khan, 2017-01-03T18:31:41,68,6, R,8.3142,-0.847586,1.97977,131.601,-1.70983,-0.537007,112.208,-10.06,-0.405193,0.92634,98.4194,-0.25101,-1.18498,13.1876,8.61863,18,0.0001,north
2017-01-03 18:32:30, Imran Khan, 2017-01-03T18:32:30,68,6, R,8.3381,-0.807048,1.97766,131.719,-4.31575,-0.711943,111.918,-10.06,-0.618279,0.565519,103.419,0.815654,-0.589503,11.8085,6.89229,18,0.0001,north
2017-01-03 18:33:57, Yasir Shah, 2017-01-03T18:33:57,69,1, R,-8.659,1.27328,1.9554,83.8755,4.28299,0.654669,69.0137,10.06,0.0790815,0.661303,61.4223,-3.43085,0.940036,15.9544,10.8328,18,0.0001,south
2017-01-03 18:34:14, Yasir Shah, 2017-01-03T18:34:14,69,2, R,-8.684,1.24108,1.95106,83.4941,4.63003,0.487128,70.8928,10.06,-0.118613,0.719115,63.3139,-3.31369,0.366375,16.2603,11.2795,18,0.0001,south
2017-01-03 18:34:34, Yasir Shah, 2017-01-03T18:34:34,69,3, R,-8.6707,1.28917,1.98273,82.2617,5.12634,0.533749,65.6733,10.06,-0.0716308,0.804055,58.8456,-4.23864,0.729542,16.9131,13.1655,18,0.0001,south
2017-01-03 18:35:04, Yasir Shah, 2017-01-03T18:35:04,69,4, R,-8.507,-0.659576,1.91548,86.5567,4.89503,-0.253007,67.4044,10.06,-0.0966959,0.724524,60.3309,0.193827,-0.386137,15.1996,11.8969,18,0.0001,south
2017-01-03 18:35:31, Yasir Shah, 2017-01-03T18:35:31,69,5, R,-8.5778,1.23607,1.98918,82.7365,4.10338,0.716339,62.9161,10.06,-0.00540346,0.759608,55.4981,-5.23383,1.32766,16.5903,12.8416,18,0.0001,south
2017-01-03 18:35:50, Yasir Shah, 2017-01-03T18:35:50,69,6, R,-8.4713,1.24928,1.89195,84.2792,3.71963,0.544157,66.3346,10.06,0.324681,0.698676,59.3652,0.519641,1.56373,15.8864,11.3794,18,0.0001,south
2017-01-03 18:37:05, Imran Khan, 2017-01-03T18:37:05,70,1, R,8.4597,-0.70917,1.96266,129.37,-2.86102,0.0483782,109.847,-10.06,0.52229,0.856597,98.4347,-0.554967,0.942738,12.2779,8.70565,18,0.0001,north
2017-01-03 18:37:48, Imran Khan, 2017-01-03T18:37:48,70,2, R,8.4867,-0.806512,1.98639,132.357,-3.83426,-0.0059856,113.865,-10.06,0.574468,0.640684,103.538,1.40875,0.378459,11.9745,7.30525,18,0.0001,north
2017-01-03 18:38:36, Imran Khan, 2017-01-03T18:38:36,70,3, R,8.3051,-0.738134,1.93922,132.925,-2.22675,0.152578,112.617,-10.06,0.899494,0.895805,99.1701,0.613893,0.0,12.6513,8.59848,18,0.0001,north
2017-01-03 18:39:30, Imran Khan, 2017-01-03T18:39:30,70,4, R,8.4621,-0.7885,1.97787,132.422,-7.30685,0.363373,94.8116,-10.06,0.511062,0.50083,90.0893,-1.28344,0.333965,10.7542,10.638,18,0.0001,north
2017-01-03 18:40:10, Imran Khan, 2017-01-03T18:40:10,70,5, R,8.4464,-0.722376,1.95026,130.085,-3.315,-0.107613,107.291,-10.06,0.190103,0.938498,95.2067,0.418714,-1.70146,11.9917,9.86039,18,0.0001,north
2017-01-03 18:41:05, Imran Khan, 2017-01-03T18:41:05,70,6, R,8.5233,-0.791114,1.95634,136.249,-3.85549,0.129697,113.284,-10.06,0.654981,0.709814,102.333,0.476834,0.200769,11.7875,7.96517,18,0.0001,north
2017-01-03 18:42:08, Yasir Shah, 2017-01-03T18:42:08,71,1, R,-8.7724,-0.594853,1.98603,83.9329,6.91321,-0.366311,61.6977,10.06,-0.707091,0.646073,56.9459,-6.44193,-1.08318,16.3571,13.9311,18,0.0001,south
2017-01-03 18:42:55, Yasir Shah, 2017-01-03T18:42:55,71,2, R,-8.6231,-0.522735,1.95959,85.6578,7.1273,0.0955749,69.0227,10.06,0.256942,0.735341,64.5626,0.0,1.73844,15.6579,15.6333,18,0.0001,south
2017-01-03 18:43:25, Yasir Shah, 2017-01-03T18:43:25,71,3, R,-8.9316,1.36273,2.09564,86.4094,8.28337,0.601849,71.1831,10.06,0.299391,1.00319,67.3639,-7.54392,0.839301,16.9905,29.3976,18,0.0001,south
2017-01-03 18:44:03, Yasir Shah, 2017-01-03T18:44:03,71,4, R,-8.5684,1.2465,2.03089,82.7639,5.3132,0.571892,65.7874,10.06,-0.00556198,0.719904,59.545,-4.32332,0.303902,16.1623,12.3108,18,0.0001,south
2017-01-03 18:44:24, Yasir Shah, 2017-01-03T18:44:24,71,5, R,-8.6951,1.28722,2.015,80.7138,3.80469,0.74439,64.2013,10.06,-0.0452773,0.761348,56.284,-5.34016,1.22157,16.8045,12.5268,18,0.0001,south
